,sentence,word_labels
0,"Image sequence processing techniques are used to study exchange , growth , and transport processes and to tackle key questions in environmental physics and biology .","B,I,I,I,O,O,O,O,B,I,I,I,I,I,I,O,O,O,O,O,O,B,I,O,B,O"
1,These applications require high accuracy for the estimation of the motion field since the most interesting parameters of the dynamical processes studied are contained in first - order derivatives of the motion field or in dynamical changes of the moving objects .,"O,B,O,O,B,O,O,B,I,I,I,I,O,O,O,O,O,O,O,B,I,O,O,O,O,B,I,I,I,I,I,I,I,O,O,B,I,I,I,I,I,O"
2,Therefore the performance and optimization of low - level motion estimators is discussed .,"O,O,O,O,B,I,I,I,I,I,I,O,O,O"
3,A tensor method tuned with carefully optimized derivative filters yields reliable and dense displacement vector fields ( DVF ) with an accuracy of up to a few hundredth pixels / frame for real - world images .,"O,B,I,O,O,O,O,B,I,O,O,O,O,B,I,I,I,I,I,O,O,B,O,O,O,O,O,O,B,I,I,O,B,I,I,I,O"
4,The accuracy of the tensor method is verified with computer - generated sequences and a calibrated image sequence .,"O,B,O,O,B,I,O,O,O,B,I,I,I,O,O,B,I,I,O"
5,"With the improvements in accuracy the motion estimation is now rather limited by imperfections in the CCD sensors , especially the spatial nonuni - formity in the responsivity .","O,O,O,O,B,O,B,I,O,O,O,O,O,O,O,O,B,I,O,O,O,B,I,I,I,O,O,B,O"
6,"With a simple two - point calibration , these effects can efficiently be suppressed .","O,O,O,B,I,I,I,O,O,O,O,O,O,O,O"
7,"The application of the techniques to the analysis of plant growth , to ocean surface microturbulence in IR image sequences , and to sediment transport is demonstrated .","O,O,O,O,B,O,O,B,I,I,I,O,O,B,I,I,I,I,I,I,O,O,O,B,I,O,O,O"
0,High frequency oscillations ( HFOs ) are a promising biomarker of epileptic brain tissue and activity .,"B,I,I,I,I,I,O,O,O,O,O,B,I,I,I,I,O"
1,"HFOs additionally serve as a prototypical example of challenges in the analysis of discrete events in high - temporal resolution , intracranial EEG data .","B,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,B,I,I,I,I,I,I,I,O"
2,"Two primary challenges are 1 ) dimensionality reduction , and 2 ) assessing feasibility of classification .","O,O,O,O,O,O,B,I,O,O,O,O,B,I,I,B,O"
3,Dimensionality reduction assumes that the data lie on a manifold with dimension less than that of the features space .,"B,I,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,I,O"
4,"However , previous HFO analysis have assumed a linear manifold , global across time , space ( i.e.","O,O,O,B,I,O,O,O,B,I,O,O,O,O,O,O,O,O"
5,"recording electrode / channel ) , and individual patients .","O,O,O,O,O,O,O,O,O,O"
6,"Instead , we assess both a ) whether linear methods are appropriate and b ) the consistency of the manifold across time , space , and patients .","O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
7,We also estimate bounds on the Bayes classification error to quantify the distinction between two classes of HFOs ( those occurring during seizures and those occurring due to other processes ) .,"O,O,O,B,O,O,B,I,I,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O,B,O,O,O,O,O,O,O"
8,"This analysis provides the foundation for future clinical use of HFO features and guides the analysis for other discrete events , such as individual action potentials or multi - unit activity .","O,O,O,O,O,O,O,B,I,I,B,I,O,O,O,O,O,O,B,I,O,O,O,O,B,I,O,B,I,I,I,O"
0,"In this paper , we will describe a search tool for a huge set of ngrams .","O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,B,O"
1,The tool supports queries with an arbitrary number of wildcards .,"O,B,O,O,O,O,O,O,O,O,O"
2,"It takes a fraction of a second for a search , and can provide the fillers of the wildcards .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,The system runs on a single Linux PC with reasonable size memory ( less than 4 GB ) and disk space ( less than 400 GB ) .,"O,B,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O"
4,This system can be a very useful tool for linguistic knowledge discovery and other NLP tasks .,"O,B,O,O,O,O,O,B,O,B,I,I,O,O,B,I,O"
0,"Many description logics ( DLs ) combine knowledge representation on an abstract , logical level with an interface to "" concrete "" domains such as numbers and strings .","O,B,I,I,I,I,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"We propose to extend such DLs with key constraints that allow the expression of statements like "" US citizens are uniquely identified by their social security number "" .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"Based on this idea , we introduce a number of natural description logics and present ( un)decidability results and tight NEx - PTlME complexity bounds .","O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,B,I,I,I,I,I,O"
0,"In this paper , we propose a novel Cooperative Model for natural language understanding in a dialogue system .","O,O,O,O,O,O,O,O,B,I,O,B,I,I,O,O,B,I,O"
1,We build this based on both Finite State Model ( FSM ) and Statistical Learning Model ( SLM ) .,"O,O,B,O,O,O,B,I,I,I,I,I,O,B,I,I,I,I,I,O"
2,FSM provides two strategies for language understanding and have a high accuracy but little robustness and flexibility .,"B,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O"
3,Statistical approach is much more robust but less accurate .,"B,I,O,O,O,O,O,O,O,O"
4,Cooperative Model incorporates all the three strategies together and thus can suppress all the shortcomings of different strategies and has all the advantages of the three strategies .,"B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,We present a new method for detecting interest points using histogram information .,"O,O,O,O,B,O,B,I,I,O,B,I,O"
1,"Unlike existing interest point detectors , which measure pixel - wise differences in image intensity , our detectors incorporate histogram - based representations , and thus can find image regions that present a distinct distribution in the neighborhood .","O,O,B,I,I,O,O,O,B,I,I,I,I,I,I,O,O,B,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"The proposed detectors are able to capture large - scale structures and distinctive textured patterns , and exhibit strong invariance to rotation , illumination variation , and blur .","O,O,B,O,O,O,O,B,I,I,I,O,B,I,I,O,O,O,O,O,O,B,O,B,I,O,O,B,O"
3,"The experimental results show that the proposed histogram - based interest point detectors perform particularly well for the tasks of matching textured scenes under blur and illumination changes , in terms of repeatability and distinctiveness .","O,O,O,O,O,O,O,B,I,I,I,I,I,O,O,O,O,O,O,O,B,I,I,O,B,I,I,I,O,O,O,O,B,O,B,O"
4,An extension of our method to space - time interest point detection for action classification is also presented .,"O,O,O,O,B,O,B,I,I,I,I,I,O,B,I,O,O,O,O"
0,"A proposal to deal with French tenses in the framework of Discourse Representation Theory is presented , as it has been implemented for a fragment at the IMS .","O,B,O,O,O,B,I,O,O,O,O,B,I,I,O,O,O,O,B,O,O,O,O,O,O,O,O,B,O"
1,It is based on the theory of tenses of H. Kamp and Ch .,"B,O,O,O,O,B,I,I,O,O,O,O,O,O"
2,Rohrer .,"O,O"
3,Instead of using operators to express the meaning of the tenses the Reichenbachian point of view is adopted and refined such that the impact of the tenses with respect to the meaning of the text is understood as contribution to the integration of the events of a sentence in the event structure of the preceeding text .,"O,O,O,B,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O"
4,Thereby a system of relevant times provided by the preceeding text and by the temporal adverbials of the sentence being processed is used .,"O,O,B,I,I,I,O,O,O,B,I,O,O,O,B,I,O,O,O,O,O,O,O,O"
5,"This system consists of one or more reference times and temporal perspective times , the speech time and the location time .","O,B,O,O,O,O,O,B,I,O,B,I,I,O,O,B,I,O,O,B,I,O"
6,The special interest of our proposal is to establish a plausible choice of anchors for the new event out of the system of relevant times and to update this system of temporal coordinates correctly .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,B,I,I,I,O,O"
7,The problem of choice is largely neglected in the literature .,"O,O,O,O,O,O,O,O,O,O,O"
8,In opposition to the approach of Kamp and Rohrer the exact meaning of the tenses is fixed by the resolution component and not in the process of syntactic analysis .,"O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,B,I,O,O,O,O,O,O,B,I,O"
0,This paper describes a method for utterance classification that does not require manual transcription of training data .,"O,O,O,O,B,O,B,I,O,O,O,O,B,I,O,O,O,O"
1,The method combines domain independent acoustic models with off - the - shelf classifiers to give utterance classification performance that is surprisingly close to what can be achieved using conventional word - trigram recognition requiring manual transcription .,"O,B,O,B,I,I,I,O,O,O,O,O,O,B,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,B,I,O"
2,"In our method , unsupervised training is first used to train a phone n - gram model for a particular domain ; the output of recognition with this model is then passed to a phone - string classifier .","O,O,B,O,B,I,O,O,O,O,O,O,B,I,I,I,I,O,O,O,B,O,O,O,O,O,O,O,B,O,O,O,O,O,B,I,I,I,O"
3,The classification accuracy of the method is evaluated on three different spoken language system domains .,"O,B,I,O,O,B,O,O,O,O,O,B,I,I,I,O"
0,We attempt to understand visual classification in humans using both psy - chophysical and machine learning techniques .,"O,O,O,O,B,I,O,O,O,O,B,I,I,I,I,I,I,O"
1,Frontal views of human faces were used for a gender classification task .,"B,I,I,I,I,O,O,O,O,B,I,I,O"
2,"Human subjects classified the faces and their gender judgment , reaction time and confidence rating were recorded .","O,O,O,O,O,O,O,B,I,O,B,I,O,B,I,O,O,O"
3,Several hyperplane learning algorithms were used on the same classification task using the Principal Components of the texture and flowfield representation of the faces .,"O,B,I,I,O,O,O,O,O,B,I,O,O,B,I,I,I,I,O,B,I,I,I,I,O"
4,"The classification performance of the learning algorithms was estimated using the face database with the true gender of the faces as labels , and also with the gender estimated by the subjects .","O,B,O,O,O,B,I,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,We then correlated the human responses to the distance of the stimuli to the separating hyperplane of the learning algorithms .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,B,I,O"
6,Our results suggest that human classification can be modeled by some hyperplane algorithms in the feature space we used .,"O,O,O,O,B,I,O,O,O,O,O,B,I,O,O,B,I,O,O,O"
7,"For classification , the brain needs more processing for stimuli close to that hyperplane than for those further away .","O,B,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,O,O,O"
0,This paper examines the properties of feature - based partial descriptions built on top of Halliday 's systemic networks .,"O,O,O,O,O,O,B,I,I,I,I,O,O,O,O,B,I,I,I,O"
1,"We show that the crucial operation of consistency checking for such descriptions is NP - complete , and therefore probably intractable , but proceed to develop algorithms which can sometimes alleviate the unpleasant consequences of this intractability .","O,O,O,O,O,O,O,B,I,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,Machine reading is a relatively new field that features computer programs designed to read flowing text and extract fact assertions expressed by the narrative content .,"B,I,O,O,O,O,B,O,O,B,I,O,O,O,B,I,O,O,B,I,O,O,O,B,I,O"
1,This task involves two core technologies : natural language processing ( NLP ) and information extraction ( IE ) .,"O,B,O,O,O,O,O,B,I,I,I,I,I,O,B,I,I,I,I,O"
2,In this paper we describe a machine reading system that we have developed within a cognitive architecture .,"O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,B,I,O"
3,"We show how we have integrated into the framework several levels of knowledge for a particular domain , ideas from cognitive semantics and construction grammar , plus tools from prior NLP and IE research .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,B,I,O,O,O,O,B,I,O,B,I,O"
4,The result is a system that is capable of reading and interpreting complex and fairly idiosyncratic texts in the family history domain .,"O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,I,O,O,B,I,I,O"
5,We describe the architecture and performance of the system .,"O,O,O,O,O,O,O,O,B,O"
6,"After presenting the results from several evaluations that we have carried out , we summarize possible future directions .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,"Sentiment Classification seeks to identify a piece of text according to its author 's general feeling toward their subject , be it positive or negative .","B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"Traditional machine learning techniques have been applied to this problem with reasonable success , but they have been shown to work well only when there is a good match between the training and test data with respect to topic .","O,B,I,I,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O"
2,"This paper demonstrates that match with respect to domain and time is also important , and presents preliminary experiments with training data labeled with emoticons , which has the potential of being independent of domain , topic and time .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,This paper proposes to use a convolution kernel over parse trees to model syntactic structure information for relation extraction .,"O,O,O,O,O,O,B,I,I,I,I,O,O,B,I,I,O,B,I,O"
1,Our study reveals that the syntactic structure features embedded in a parse tree are very effective for relation extraction and these features can be well captured by the convolution tree kernel .,"O,O,O,O,O,B,I,I,O,O,O,B,I,O,O,O,O,B,I,O,O,B,O,O,O,O,O,O,B,I,I,O"
2,Evaluation on the ACE 2003 corpus shows that the convolution kernel over parse trees can achieve comparable performance with the previous best - reported feature - based methods on the 24 ACE relation subtypes .,"O,O,O,B,I,I,O,O,O,B,I,I,I,I,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O"
3,It also shows that our method significantly outperforms the previous two dependency tree kernels on the 5 ACE relation major types .,"O,O,O,O,O,B,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O"
0,We present an efficient algorithm for chart - based phrase structure parsing of natural language that is tailored to the problem of extracting specific information from unrestricted texts where many of the words are unknown and much of the text is irrelevant to the task .,"O,O,O,O,B,O,B,I,I,I,I,I,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,The parser gains algorithmic efficiency through a reduction of its search space .,"O,B,O,O,O,O,O,O,O,O,B,I,O"
2,"As each new edge is added to the chart , the algorithm checks only the topmost of the edges adjacent to it , rather than all such edges as in conventional treatments .","O,O,O,B,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,O,O,O,O,O"
3,The resulting spanning edges are insured to be the correct ones by carefully controlling the order in which edges are introduced so that every final constituent covers the longest possible span .,"O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"This is facilitated through the use of phrase boundary heuristics based on the placement of function words , and by heuristic rules that permit certain kinds of phrases to be deduced despite the presence of unknown words .","O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,B,I,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
5,"A further reduction in the search space is achieved by using semantic rather than syntactic categories on the terminal and non - terminal edges , thereby reducing the amount of ambiguity and thus the number of edges , since only edges with a valid semantic interpretation are ever introduced .","O,O,B,I,I,I,I,O,O,O,O,B,O,O,B,I,O,O,B,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,B,O,O,O,O,O,O,O,O,O"
0,"This poster paper describes a full scale two - level morphological description ( Karttunen , 1983 ; Koskenniemi , 1983 ) of Turkish word structures .","O,O,O,O,O,B,I,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
1,"The description has been implemented using the PC - KIMMO environment ( Antworth , 1990 ) and is based on a root word lexicon of about 23,000 roots words .","O,B,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O"
2,Almost all the special cases of and exceptions to phonological and morphological rules have been implemented .,"O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O"
3,Turkish is an agglutinative language with word structures formed by productive affixations of derivational and inflectional suffixes to root words .,"B,O,O,B,I,O,B,I,O,O,B,I,I,I,I,I,I,O,O,O,O"
4,Turkish has finite - state but nevertheless rather complex morphotactics .,"B,O,B,I,I,O,O,O,O,O,O"
5,"Morphemes added to a root word or a stem can convert the word from a nominal to a verbal structure or vice - versa , or can create adverbial constructs .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,B,I,O"
6,The surface realizations of morphological constructions are constrained and modified by a number of phonetic rules such as vowel harmony .,"O,B,I,I,I,I,O,O,O,O,O,O,O,O,B,I,O,O,B,I,O"
0,"In this paper , we compare the performance of a state - of - the - art statistical parser ( Bikel , 2004 ) in parsing written and spoken language and in generating sub - categorization cues from written and spoken language .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,B,I,I,I,O,O,B,I,I,I,I,O,B,I,I,I,O"
1,"Although Bikel 's parser achieves a higher accuracy for parsing written language , it achieves a higher accuracy when extracting subcategorization cues from spoken language .","O,B,I,I,O,O,O,B,O,B,B,I,O,B,O,O,O,B,O,O,B,I,O,B,I,O"
2,Our experiments also show that current technology for extracting subcategorization frames initially designed for written texts works equally well for spoken language .,"O,O,O,O,O,O,B,O,B,I,I,O,O,O,B,I,O,O,O,O,B,I,O"
3,"Additionally , we explore the utility of punctuation in helping parsing and extraction of subcategorization cues .","O,O,O,O,O,O,O,B,O,O,B,O,B,I,I,I,O"
4,Our experiments show that punctuation is of little help in parsing spoken language and extracting subcategorization cues from spoken language .,"O,O,O,O,B,O,O,O,O,O,B,B,I,O,B,B,I,O,B,I,O"
5,This indicates that there is no need to add punctuation in transcribing spoken corpora simply in order to help parsers .,"O,O,O,O,O,O,O,O,O,B,O,O,B,I,O,O,O,O,O,B,O"
0,"We provide a logical definition of Minimalist grammars , that are Stabler 's formalization of Chomsky 's minimalist program .","O,O,O,B,I,I,I,I,O,O,O,B,I,I,I,I,I,I,I,O"
1,"Our logical definition leads to a neat relation to categorial grammar , ( yielding a treatment of Montague semantics ) , a parsing - as - deduction in a resource sensitive logic , and a learning algorithm from structured data ( based on a typing - algorithm and type - unification ) .","O,B,I,O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,I,O,O,O,B,I,I,I,I,O,O,B,I,I,O,O,O,B,I,O,B,I,O,O,O,O,B,I,I,O,B,I,I,O,O"
2,Here we emphasize the connection to Montague semantics which can be viewed as a formal computation of the logical form .,"O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,I,I,I,B,I,O"
0,Machine transliteration / back - transliteration plays an important role in many multilingual speech and language applications .,"B,I,I,I,I,I,O,O,O,O,O,O,B,I,I,I,I,O"
1,"In this paper , a novel framework for machine transliteration / backtransliteration that allows us to carry out direct orthographical mapping ( DOM ) between two different languages is presented .","O,O,O,O,O,O,B,O,B,I,I,I,O,O,O,O,O,O,B,I,I,I,I,I,O,O,O,O,O,O,O"
2,"Under this framework , a joint source - channel transliteration model , also called n - gram transliteration model ( n - gram TM ) , is further proposed to model the transliteration process .","O,O,B,O,O,B,I,I,I,I,I,O,O,O,B,I,I,I,I,I,I,I,I,I,I,O,O,O,O,O,O,O,B,I,O"
3,We evaluate the proposed methods through several transliteration / backtransliteration experiments for English / Chinese and English / Japanese language pairs .,"O,O,O,O,B,O,O,B,I,I,O,O,B,I,I,I,I,I,I,I,I,O"
4,Our study reveals that the proposed method not only reduces an extensive system development effort but also improves the transliteration accuracy significantly .,"O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O"
0,This paper proposes a method for learning joint embed - dings of images and text using a two - branch neural network with multiple layers of linear projections followed by nonlinearities .,"O,O,O,O,B,O,O,B,I,I,I,I,I,I,I,O,O,B,I,I,I,I,O,B,I,I,I,I,O,O,B,O"
1,The network is trained using a large - margin objective that combines cross - view ranking constraints with within - view neighborhood structure preservation constraints inspired by metric learning literature .,"O,B,O,O,O,O,B,I,I,I,O,O,B,I,I,I,I,O,B,I,I,I,I,I,I,O,O,B,I,I,O"
2,Extensive experiments show that our approach gains significant improvements in accuracy for image - to - text and text - to - image retrieval .,"O,O,O,O,O,B,O,O,O,O,B,O,B,I,I,I,I,I,I,I,I,I,I,I,O"
3,Our method achieves new state - of - the - art results on the Flickr30 K and MSCOCO image - sentence datasets and shows promise on the new task of phrase lo - calization on the Flickr30 K Entities dataset .,"O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,I,I,I,O,O,O,O,O,O,O,O,B,I,I,I,O,O,B,I,I,I,O"
0,"A meaningful evaluation methodology can advance the state - of - the - art by encouraging mature , practical applications rather than "" toy "" implementations .","O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,Evaluation is also crucial to assessing competing claims and identifying promising technical approaches .,"B,O,O,O,O,O,O,O,O,O,O,O,B,O"
2,"While work in speech recognition ( SR ) has a history of evaluation methodologies that permit comparison among various systems , until recently no methodology existed for either developers of natural language ( NL ) interfaces or researchers in speech understanding ( SU ) to evaluate and compare the systems they developed .","O,O,O,B,I,I,I,I,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,I,O,O,O,B,I,I,I,I,O,O,O,O,O,O,O,O,O"
3,"Recently considerable progress has been made by a number of groups involved in the DARPA Spoken Language Systems ( SLS ) program to agree on a methodology for comparative evaluation of SLS systems , and that methodology has been put into practice several times in comparative tests of several SLS systems .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,I,B,I,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
4,"These evaluations are probably the only NL evaluations other than the series of Message Understanding Conferences ( Sundheim , 1989 ; Sundheim , 1991 ) to have been developed and used by a group of researchers at different sites , although several excellent workshops have been held to study some of these problems ( Palmer et al .","O,B,O,O,O,O,B,I,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,", 1989 ; Neal et al .","O,O,O,O,O,O,O"
6,", 1991 ) .","O,O,O,O"
7,"This paper describes a practical "" black - box "" methodology for automatic evaluation of question - answering NL systems .","O,O,O,O,O,B,I,I,I,I,I,O,B,I,I,I,I,I,I,I,O"
8,"While each new application domain will require some development of special resources , the heart of the methodology is domain - independent , and it can be used with either speech or text input .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,B,O,O,O,O,O,B,I,I,I,O"
9,"The particular characteristics of the approach are described in the following section : subsequent sections present its implementation in the DARPA SLS community , and some problems and directions for future development .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,This paper presents a critical discussion of the various approaches that have been used in the evaluation of Natural Language systems .,"O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,B,I,B,I,I,O"
1,"We conclude that previous approaches have neglected to evaluate systems in the context of their use , e.g.","O,O,O,O,B,O,O,O,O,B,O,O,O,O,O,O,O,O"
2,solving a task requiring data retrieval .,"O,O,B,O,B,I,O"
3,This raises questions about the validity of such approaches .,"O,O,O,O,O,O,O,O,B,O"
4,"In the second half of the paper , we report a laboratory study using the Wizard of Oz technique to identify NL requirements for carrying out this task .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,B,I,O,O,O,O,B,O"
5,"We evaluate the demands that task dialogues collected using this technique , place upon a prototype Natural Language system .","O,O,O,O,O,B,I,O,O,O,B,O,O,O,O,B,I,I,I,O"
6,"We identify three important requirements which arose from the task that we gave our subjects : operators specific to the task of database access , complex contextual reference and reference to the structure of the information source .","O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,O,B,I,O,O,B,I,O,O,O,O,O,O,O,O,O,O"
7,We discuss how these might be satisfied by future Natural Language systems .,"O,O,O,O,O,O,O,O,O,B,I,I,O"
0,In this paper a system which understands and conceptualizes scenes descriptions in natural language is presented .,"O,O,O,O,B,O,O,O,O,B,I,I,I,I,O,O,O"
1,"Specifically , the following components of the system are described : the syntactic analyzer , based on a Procedural Systemic Grammar , the semantic analyzer relying on the Conceptual Dependency Theory , and the dictionary .","O,O,O,O,B,O,O,B,O,O,O,O,B,I,O,O,O,O,B,I,I,O,O,B,I,O,O,O,B,I,I,O,O,O,B,O"
0,We describe a set of experiments to explore statistical techniques for ranking and selecting the best translations in a graph of translation hypotheses .,"O,O,O,O,O,O,O,O,B,I,O,B,O,O,O,O,O,O,O,B,I,I,I,O"
1,"In a previous paper ( Carl , 2007 ) we have described how the hypotheses graph is generated through shallow mapping and permutation rules .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,B,I,O,B,I,O"
2,We have given examples of its nodes consisting of vectors representing morpho - syntactic properties of words and phrases .,"O,O,O,O,O,O,B,O,O,B,I,I,I,I,I,O,O,O,O,O"
3,This paper describes a number of methods for elaborating statistical feature functions from some of the vector components .,"O,O,O,O,O,O,B,O,O,B,I,I,O,O,O,O,B,I,O"
4,The feature functions are trained off - line on different types of text and their log - linear combination is then used to retrieve the best M translation paths in the graph .,"O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,B,I,O,O,B,O"
5,"We compare two language modelling toolkits , the CMU and the SRI toolkit and arrive at three results : 1 ) word - lemma based feature function models produce better results than token - based models , 2 ) adding a PoS - tag feature function to the word - lemma model improves the output and 3 ) weights for lexical translations are suitable if the training material is similar to the texts to be translated .","O,O,O,B,I,I,O,O,B,I,I,I,I,O,O,O,O,O,O,O,O,B,I,I,I,I,I,I,O,O,O,O,B,I,I,I,O,O,O,O,O,B,I,I,I,I,O,O,B,I,I,I,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,"In this paper , we propose a novel method , called local non - negative matrix factorization ( LNMF ) , for learning spatially localized , parts - based subspace representation of visual patterns .","O,O,O,O,O,O,O,O,B,O,O,B,I,I,I,I,I,I,I,I,O,O,O,B,I,I,I,I,I,I,I,I,I,I,O"
1,"An objective function is defined to impose lo - calization constraint , in addition to the non - negativity constraint in the standard NMF [ 1 ] .","O,B,I,O,O,O,O,B,I,I,I,O,O,O,O,O,B,I,I,I,O,O,O,B,O,O,O,O"
2,This gives a set of bases which not only allows a non - subtractive ( part - based ) representation of images but also manifests localized features .,"O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,I,I,I,I,I,I,O,O,O,B,I,O"
3,An algorithm is presented for the learning of such basis components .,"O,B,O,O,O,O,B,O,O,O,O,O"
4,"Experimental results are presented to compare LNMF with the NMF and PCA methods for face representation and recognition , which demonstrates advantages of LNMF .","O,O,O,O,O,O,B,O,O,B,I,I,I,O,B,I,I,I,O,O,O,O,O,B,O"
0,A critical step in encoding sound for neuronal processing occurs when the analog pressure wave is coded into discrete nerve - action potentials .,"O,O,O,O,B,I,O,B,I,O,O,O,B,I,I,O,O,O,B,I,I,I,I,O"
1,"Recent pool models of the inner hair cell synapse do not reproduce the dead time period after an intense stimulus , so we used visual inspection and automatic speech recognition ( ASR ) to investigate an offset adaptation ( OA ) model proposed by Zhang et al .","O,B,I,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,B,I,I,I,I,I,O,O,O,B,I,I,I,I,I,O,O,O,O,O,O"
2,[ 1 ] .,"O,O,O,O"
3,OA improved phase locking in the auditory nerve ( AN ) and raised ASR accuracy for features derived from AN fibers ( ANFs ) .,"B,O,B,I,I,I,I,I,I,I,I,O,O,B,I,O,B,O,O,B,I,I,I,I,O"
