,sentence,word_labels
1119,"the formation of N - layer twins in thin foils of high stacking - fault energy is further supported by direct observation of vapor - deposited foils of Ni , Cu , Au and Ag .","O,O,O,B,I,I,I,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,B,I,I,O,O,O,O,B,O,B,O,O,O"
1120,"In addition , it is demonstrated that for plane - strain , explosive shock - deformation where temperature effects are presumed to be negligible , stacking - fault free energy dominates the cross-slip of dislocations leading to coplanar dislocation arrays for lSF < <nUm> ergs / cm2 , and dislocation cells for λ > <nUm> ergs / cm2 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1121,high - pressure synthesis and neutron diffraction investigation of the crystallographic and magnetic structure of NiO3Te perovskite,"O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,B,B"
1122,"NiO3Te has been prepared under moderate pressure conditions ( <nUm> GPa ) , starting from a reactive O2Te and H2NiO2 mixture contained in a sealed platinum capsule under the reaction conditions ( <nUm> ° C for <nUm> h ) .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1123,the sample has been studied by neutron powder diffraction ( NPD ) data and magnetization measurements .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1124,"NiO3Te crystallizes in an orthorhombically - distorted perovskite structure ( space group pnma ) with the unit cell parameters a = <nUm> Å , b = <nUm> Å and c = <nUm> Å .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,B,O,O,O,O"
1125,"the NiO6 octahedral network is extremely tilted , shaping a trigonal - pyramidal environment for the Te , where it is effectively coordinated to three oxygen atoms at Te – O distances of <nUm> Å .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O"
1126,"below TN ≈ <nUm> K , it experiences an antiferromagnetic ordering , as demonstrated by susceptibility and NPD measurements .","O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1127,"above the neel temperature , a paramagnetic moment of <nUm> mB / f.u .","O,O,O,O,O,O,B,I,O,O,O,O,O,O"
1128,and thWeiss = -199(1) K are obtained from the reciprocal susceptibility .,"O,O,O,O,O,O,O,O,O,O,O,O"
1129,"below TN , the magnetic reflections observed in the neutron patterns can be indexed with a propagation vector k = <nUm> .","O,O,O,O,B,I,O,O,O,B,I,O,O,O,O,O,B,I,I,O,O,O"
1130,the magnetic structure corresponds to the magnetic mode GyFz .,"O,O,O,O,O,O,O,O,O,O"
1131,"the magnetic moments are oriented along the y-direction , with a canting along the z-axis .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
1132,this ferromagnetic component explains the weak ferromagnetism observed in the magnetization isotherms ; the infrequent shape of the magnetization cycles suggests a metamagnetic transition below <nUm> T .,"O,O,O,O,O,O,B,O,O,O,B,I,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O"
1133,"At T = <nUm> K , the ordered magnetic moment for the ni2+ ions is <nUm> mB for the Gy mode and <nUm> mB for the fx mode .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O"
1134,"magnetic and structural properties of RE doped co-ferrite ( REaNd , Eu , and Gd ) nano-particles synthesized by co-precipitation","O,O,B,I,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B"
1135,"cobalt ferrite nano-particles , Co0.9RE0.1Fe2O4 , with three different rare earth ions ( Nd , Eu , and Gd ) were prepared by the chemical co-precipitation method .","O,O,B,O,B,O,O,O,O,O,O,O,O,O,O,B,O,O,B,O,O,O,O,O,O,O,O,O"
1136,"x-ray diffraction ( XRD ) analysis , transmission electron microscopy ( TEM ) , fourier transform infrared ( FTIR ) , and vibrating sample magnetometry were carried out to study the structural and magnetic properties , respectively .","O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1137,"the XRD results revealed that the crystal size is about <nUm> nm for Gd – Co ferrite , which is close to the particle sizes observed from TEM images ( <nUm> nm ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O"
1138,the FTIR measurements between <nUm> and <nUm> cm-1 confirmed the intrinsic cation vibrations of the spinel structure .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
1139,the results showed that the RE ions increase both vibrational frequencies and bond strength .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1140,"the magnetic results showed that the highest magnetic coercivity and the loop area correspond to the Gd – Co ferrite , making it suitable for hyperthermia treatment .","O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,B,I,O"
1141,"also , the curie point was decreased by the RE ions and had its lowest value for Nd – Co ferrite ( <nUm> ° C ) .","O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O"
1142,formation and properties of Si2Ti films,"O,O,O,O,O,O"
1143,the formation of titanium silicide from polycrystalline silicon and metallic titanium was studied in the temperature range <nUm> – <nUm> ° C .,"O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
1144,high conductivity films are rapidly obtained at <nUm> ° C and above .,"O,O,B,O,O,O,O,O,O,O,O,O,O"
1145,rutherford backscattering and auger electron spectroscopy data indicate that only Si2Ti is obtained in these cases .,"O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O"
1146,"oxygen present in the original titanium film is not incorporated into the silicide but remains concentrated in the residual metal film , probably in the form of an oxide .","O,O,O,O,O,B,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
1147,this layer does not further react with silicon on prolonged annealing .,"O,O,O,O,O,O,O,B,O,O,B,O"
1148,the oxide film also shows up as a barrier towards structuring the silicide by plasma etching .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
1149,structures and mechanical properties of fe- and Cr - incorporated b-Si5AlON7 : first - principles study,"O,O,O,O,O,O,O,B,O,O,O,O,B,I,I,I"
1150,the incorporation of Fe and Cr atoms into b-Si5AlON7 and the effects on the mechanical properties of b-Si5AlON7 were theoretically studied at the GGA - PBE / USP level of theory .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,B,I,I,O,O,O,O,O,O"
1151,the incorporation of Fe and Cr atoms shows remarkable site preferences in b-Si5AlON7 .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1152,"the binding energies between the incorporated Fe / Cr atoms and the parent b-Si5AlON7 are ~ <nUm> eV , indicating both Fe @ b-Si5AlON7 and Cr @ b-Si5AlON7 are thermodynamically stable .","O,O,O,O,O,O,B,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,I,I,O,B,I,I,O,O,O,O"
1153,"Fe incorporation at the A , B and g sites induces remarkable increase in the shear modulus and young 's modulus ; all other Fe / Cr incorporated b-Si5AlON7 structures exhibit lowered shear modulus and young 's modulus than the parent b-Si5AlON7 .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,B,O,B,O,O,O,O,O,B,I,O,B,I,I,O,O,O,B,O"
1154,"except CrG @ b-Si5AlON7 , the poisson 's ratio of b-Si5AlON7 decreases in all cases of Fe and Cr incorporation .","O,O,O,O,O,O,B,I,I,O,B,O,O,O,O,O,O,O,O,O,O"
1155,structural optimisation and electrochemical behaviour of AlCrN coatings,"O,O,O,B,I,O,B,O"
1156,AlCrN coatings were deposited on 316L stainless steel by multi-arc ion plating .,"O,B,O,O,O,B,I,I,O,O,O,O,O"
1157,"the phase structures were controlled and optimised by vacuum annealing at <nUm> ° C , <nUm> ° C , and <nUm> ° C , each for 2h .","O,B,I,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1158,"the microstructures and morphologies of these coatings were examined by x-ray diffraction , x-ray photoelectron spectroscopy , and scanning electron microscope , in association with adhesion strength measurement , residual stress measurement and potentiodynamic polarisation with <nUm> % ClNa and <nUm> % H2O4S solutions .","O,O,O,B,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,B,I,O,O,O,B,O,O,O,O,O,O"
1159,"results show that the solid solution hcp - ( Cr , Al)N phase of as-deposited AlCrN coatings decomposes into hcp - AlN and CrN phases , then further decompose into N and Cr with increasing annealing temperature .","O,O,O,O,O,O,B,O,O,B,O,B,O,O,O,B,O,O,O,O,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1160,metal particles and droplets on the coating surface were gradually removed simultaneously when compared with as-deposited coatings .,"O,O,O,B,O,O,O,B,O,O,O,O,O,O,O,O,B,O"
1161,the highest adhesion strength was obtained after annealing at <nUm> ° C .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
1162,"it decreased with increasing annealing temperature due to the s-FeCr phase and Cr2N phases , and the residual stress decreasing .","O,O,O,O,B,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
1163,"the potentiodynamic polarisation measurements showed that the corrosion resistance of such coatings was significantly improved after annealing : the coatings annealed at <nUm> ° C showed the best protective efficiency because some corrosion resistance phases ( h-AlN , Al2O3 , CrN , and Cr2N ) were generated .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O"
1164,A novel and efficient surfactant - free synthesis of rutile O2Ti microflowers with enhanced photocatalytic activity,"O,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O"
1165,rutile O2Ti microflowers with three - dimensional spiky flower like architecture at the nanometer level are obtained by a fast single step surfactant free ethylene glycol based solvothermal scheme of synthesis .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1166,"these structures are characterized by x-ray diffraction ( XRD ) , field emission scanning electron microscopy ( FESEM ) , transmission electron microscopy ( TEM ) and raman spectroscopy .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,I,I,O,B,O,O,O,O,O"
1167,these measurements confirm rutile phase of O2Ti flowers with very high crystallinity .,"O,O,O,O,O,O,B,B,O,O,O,O,O"
1168,photodegradation of rhodamine B with UV exposure is investigated by UV – visible spectroscopy measurements in the presence of these samples .,"O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O"
1169,they are shown to have high photocatalytic activity due to the large surface area contributed by the highly dense spiky nanostructures .,"O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O"
1170,the plasmonic ( Au ) loading in these structures are shown to significantly enhance the photocatalytic activity .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1171,synthesis of NiO nanowires by a sol - gel process,"O,O,O,B,O,O,O,O,O,O"
1172,A sol - gel process and subsequent calcination was employed to fabricate NiO nanowires .,"O,O,O,O,O,O,O,B,O,O,O,O,O,B,O"
1173,it is identified that the obtained NiO nanowires are hexagonal and single crystalline in nature .,"O,O,O,O,O,O,B,B,O,O,O,B,I,O,O,O"
1174,it is also found that some of the nanowires branch .,"O,O,O,O,O,O,O,O,O,O,O"
1175,the formation mechanism of NiO nanowires has been discussed .,"O,O,O,O,B,O,O,O,O,O"
1176,"it is considered that the sol - gel process in which the citric acid acted as the chelate played a critical role in the formation of NiO nanowires , and the vapor – solid ( VS ) mechanism was responsible for the formation of the nanowires .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,O"
1177,two - dimensional conductivity in the electron high-T c superconductor nd2-x Ce x CuO y in high magnetic field,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1178,electron high-Tc superconductor Nd2-xCexCuOy single crystals are studied under high magnetic field up to <nUm> T .,"O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O"
1179,the observed clear ln T dependence of the normal resistivity is understood by the two - dimensional weak localization model with a sheet thickness of c / <nUm> and the material is regarded as an intrinsic two - dimensional conduction system .,"O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1180,influence of gadolinium - doping on the microstructures and phase transition characteristics of O2V thin films,"O,O,B,O,O,O,O,O,O,B,I,I,O,B,B,I"
1181,rare earth (RE)-doping is an effective approach for modulating the microstructures and properties of oxide semiconductors .,"O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
1182,we investigate the influence of gadolinium - doping on the microstructures and semiconductor - to - metal transition ( SMT ) characteristics of O2V thin films prepared by a reactively co-sputtering process .,"O,O,O,O,O,O,O,O,O,O,B,O,B,I,I,I,I,I,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O"
1183,"the chemical state of Gd , microstructures , surface morphologies , and electrical properties of Gd - doped O2V thin films were analyzed by means of x-ray photoelectron spectroscopy , x-ray diffraction , raman spectroscopy , scanning electron microscopy , and four - point probe measurement , respectively .","O,B,I,O,B,O,O,O,O,O,O,O,O,O,O,B,O,O,B,O,O,O,O,O,O,O,B,I,I,O,B,I,O,B,I,O,B,I,I,O,O,O,O,O,O,O,O,O,O"
1184,"Gd - doping obviously reduces the grain size , and even induces amorphization in O2V thin films for a relatively high doping level .","B,O,B,O,O,O,O,O,O,O,O,O,O,O,B,B,I,O,O,O,O,B,I,O"
1185,"the SMT temperature of Gd - doped O2V thin films decreases with increasing the doping level ( x , the concentration ratio of Gd to ( V + Gd ) ) .","O,B,O,O,O,O,B,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O"
1186,"furthermore , the SMT feature disappears as x increases up to <nUm> .","O,O,O,O,O,O,O,O,O,O,O,O,O"
1187,the resistivity of the Gd - doped O2V thin film ( x = <nUm> ) is lower than undoped O2V thin films by nearly three orders .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1188,this can be attributed to weakened dimerization of V atoms and induced Gd 4f state above the lower d||V band due to Gd - doping .,"O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
1189,near - edge x-ray absorption fine - structure studies of GaN under low - energy nitrogen ion bombardment,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1190,the electronic structure of p - type GaN layers exposed to low - energy nitrogen ion bombardment was studied by near - edge x-ray absorption fine - structure ( NEXAFS ) spectroscopy .,"O,O,O,O,O,O,O,B,B,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,I,I,I,O,O,O,O,O"
1191,it was found that ion bombardment lead to the creation of states lying below the nitrogen absorption edge which posses p-symmetry .,"O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
1192,these states are attributed to nitrogen interstitials with different local topologies created during ion bombardment .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1193,"furthermore , the NEXAFS spectra also shows the development of a strong π ∗ -resonance above the absorption edge with increasing incident nitrogen ion energy .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O"
1194,"this peak is attributed to the formation of molecular nitrogen at interstitial positions , arising from a build up of nitrogen ions on these sites .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1195,"growth , stability and decomposition of Mg2Si ultra-thin films on Si ( <nUm> )","O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1196,"using auger electron spectroscopy ( AES ) , scanning tunneling microscopy / spectroscopy ( STM / STS ) and low energy electron diffraction ( LEED ) , we report an in-situ study of amorphous magnesium silicide ( Mg2Si ) ultra-thin films grown by thermally enhanced solid - phase reaction of few Mg monolayers deposited at room temperature ( RT ) on a Si(100) surface .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,B,O"
1197,"silicidation of magnesium films can be achieved in the nanometric thickness range with high chemical purity and a high thermal stability after annealing at <nUm> ° C , before reaching a regime of magnesium desorption for temperatures higher than <nUm> ° C .","O,O,B,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1198,the thermally enhanced reaction of one Mg monolayer ( ML ) results in the appearance of Mg2Si nanometric crystallites leaving the silicon surface partially uncovered .,"O,O,O,O,O,O,O,B,O,B,O,O,O,O,O,O,B,B,I,O,O,B,O,O,O,O"
1199,"for thicker Mg deposition nevertheless , continuous 2D silicide films are formed with a volcano shape surface topography characteristic up to <nUm> Mg MLs .","O,O,B,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1200,"due to high reactivity between magnesium and oxygen species , the thermal oxidation process in which a thin Mg2Si film is fully decomposed ( <nUm> eV band gap ) into a magnesium oxide layer ( <nUm> – <nUm> eV band gap ) is also reported .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O"
1201,tribological behavior of diamond - like carbon produced by rf - PCVD based on energetic evaluation,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I"
1202,two types of diamond - like carbon ( DLC ) were evaluated for their tribological behavior in terms of the tribometer input energy .,"O,O,O,B,I,I,I,O,B,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O"
1203,the DLC samples were prepared from methane ( denoted DLC[CH4] ) or benzene ( denoted DLC[C6H6] ) as a gas source on tungsten-carbide ( WC ) substrates by radio-frequency plasma chemical vapor deposition ( rf - PCVD ) .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,B,I,I,I,I,O,O,O,O,O,O"
1204,the hydrogen contents of the DLCs were measured by elastic recoil detection analysis ( ERDA ) .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
1205,the DLC structures were investigated by raman spectrometry and x-ray photoelectron spectroscopy ( XPS ) .,"O,B,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
1206,"the basic mechanical properties , such as the hardness and the young 's modulus , were obtained by a nano-indenter .","O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1207,the DLC films against alumina were tribo - tested by a ball - on - disk .,"O,B,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1208,"the input energy was calculated using the applied load , the friction coefficient , and the sliding distance in each tribo - test .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
1209,"the wear behavior of the DLC[CH4] sample was better than that of the DLC[C6H6] , even though the hardness of DLC[CH4] was lower than that of DLC[C6H6] .","O,B,I,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1210,"the wear loss of DLC[CH4] and DLC[C6H6] was evaluated by the input energy , and the wear resistance difference of the DLCs was characterized in terms of the input energy .","O,B,I,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1211,"synthesis of micro – mesoporous O2Ti materials assembled via cationic surfactants : morphology , thermal stability and surface acidity characteristics","O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,I,O,O,O,O"
1212,"nano-structured titanium dioxide materials were synthesized hydrothermally ( Cl4Ti , 353K , <nUm> days ) via assembling through cationic surfactants in particular cetyltrimethylammonium bromide ( CTAB ) and cetylpyridinum bromide ( CPB ) .","B,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1213,"the bulk chemical and phase compositions , crystalline structure , particle morphology , thermal stability and surface texturing were determined by means of x-ray powder diffractometry ( XRD ) , infrared spectroscopy ( FTIR ) , scanning electron microscopy ( SEM ) , thermal analyses ( DTA / TGA ) and N sorptiometry .","O,O,O,O,B,I,O,O,O,O,B,I,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1214,the acidity of synthesized materials was studied by FTIR spectroscopy of adsorbed pyridine as a probe molecule .,"O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1215,the results revealed that the crystallites size of all materials lie in the range of <nUm> – <nUm> nm and organized in a morphological structure that change from nano-sized spheres to cotton fibrils shape .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,I,O,O"
1216,surfaces thereon exposed were found to assume high specific areas ( <nUm> – <nUm> m2g-1 ) and micro – mesoporous surfaces with pore size in the range <nUm> – <nUm> Å .,"B,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O"
1217,rutile phase was only produced for all O2Ti materials assembled by cationic surfactants following heating up to 623K .,"O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O"
1218,the transformation of rutile to anatase O2Ti was coincided with the developed interaction between vanadia and titania assembled by CPB template .,"O,O,O,O,O,B,B,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
1219,the V in the resulting vanado - titanate was entirely incorporated in O2Ti structure .,"O,O,O,O,O,B,I,I,O,O,O,O,O,O,O"
1220,the as-synthesized phases of either rutile or anatase were maintained after calcining at 973K exhibiting a significant thermal stability .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1221,pyridine adsorption at RT indicated the involvement of acid – base site pair on all O2Ti assembled by cationic templates where that prepared by conventional method only exposed lewis and bronsted acid sites with a higher tendency to the latter comparatively .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1222,synthesis and structural analysis of Cu10Zr7,"O,O,B,I,O,O"
1223,few and poor experimental data for the Cu10Zr7 intermetallic compound are available in literature .,"O,O,O,O,O,O,O,O,B,O,O,O,O,O,O"
1224,"up to now , its crystal structure has not been refined yet and the atomic coordinates of the iso-structural Ni10Zr7 phase were used .","O,O,O,O,O,B,I,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O"
1225,"the recent interest of near equiatomic CuZr alloys , as high temperature shape memory alloys ( HT SMAs ) as well as metallic glasses , requires defined structural data for determining the co-existing phases in bulk material properly .","O,O,O,O,O,O,B,B,O,O,B,I,I,I,I,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1226,"we synthetized pure polycrystalline Cu10Zr7 alloy and both its cell parameters and structure were refined by rietveld method ; definitively correct lattice values , space group and atomic coordinates are reported and discussed comparing them with the previous data available in the literature .","O,O,B,I,B,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1227,characterization of ultrafine Ag – Cu powders,"O,O,O,O,O,O,B"
1228,"supersaturated , ultrafine Ag – Cu powders prepared by arc discharge method were characterized by x-ray diffractometry and transmission electron microscopy .","O,O,O,B,I,I,B,O,O,B,I,I,O,O,O,B,I,O,B,I,I,O"
1229,peak shape analysis and rietveld refinement of the x-ray diffraction pattern were applied to better refine the structure of the Ag – Cu powders .,"B,I,I,O,B,I,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
1230,experimental results indicate that the as-prepared Ag – Cu powders are mainly comprised of three fcc phases with different Ag contents .,"O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O"
1231,"besides , small particles with low - symmetry structures were also observed in the specimen .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1232,the formation of the Ag – Cu powders is discussed .,"O,O,O,O,B,I,I,O,O,O,O"
1233,silicon nanowires loaded with iron phosphide for effective solar - driven hydrogen production,"B,O,O,O,B,I,O,O,B,I,I,I,I"
1234,iron phosphide ( FeP ) was introduced onto silicon nanowires ( SiNWs ) via precursor loading and phosphorization .,"O,O,O,O,O,O,O,O,B,O,O,O,O,O,B,I,O,O,O"
1235,the resultant SiNWs / FeP shows remarkably enhanced photoelectrochemical hydrogen production in comparison with bare SiNWs .,"O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,B,O"
1236,"the solar power conversion efficiency of SiNWs / FeP is as high as <nUm> % , which is <nUm> % of that of SiNWs modified with Pt particles , and is larger than those of silicon - based photocathodes loaded with other non-precious electrocatalysts such as transition metals and their chalcogenides .","O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,B,O"
1237,the faster reaction rate of the hydrogen evolution reaction ( HER ) on the surface of the SiNWs / FeP than that of the bare SiNWs was confirmed by an electrochemistry impedance experiment ( EIS ) .,"O,O,B,I,O,O,O,O,O,O,B,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,O,O"
1238,the investigations over the EIS spectra and the flat band potential show that the onset potential of cathodic photocurrent is mainly influenced by the reaction rate of the HER on the surface of the photocathode .,"O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
1239,the transient photocurrent experiments also suggest the faster kinetics of the HER on the surface of the SiNWs / FeP in comparison with that of the bare SiNWs .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1240,this result demonstrates a convenient approach to SiNWs loaded with a highly effective electrocatalyst and its promising application potential in photoelectrochemical hydrogen generation .,"O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1241,crystal and magnetic structure of stoichiometric Fe2O4Y,"B,O,B,I,O,B,B"
1242,"the crystal structure of stoichiometric Fe2O4Y powder has been studied by high - resolution neutron diffraction at room temperature , <nUm> K and <nUm> K. rietveld refinements of the diffraction patterns give reasonable fits with space group r3m ( hexagonal ) for room temperature , and with P1 ( triclinic ) for <nUm> K .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1243,"however , the pattern obtained at <nUm> K can not be fitted at all with the same triclinic symmetry , indicating that the structure is much more complicated .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1244,the magnetic reflection has been separated from those complex nuclear peaks by the polarization analysis .,"O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
1245,the magnetic structure is also fairly complicated both at <nUm> and at <nUm> K .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
