,sentence,word_labels
3889,"For the training , both Pix2Pix and MSGAN framework use the same hyper - parameters as the officially released version .","O,O,B,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O"
3890,DRIT .,"B,O"
3891,DRIT involves two stages of image - to - image translations in the training process .,"B,O,O,O,O,B,I,I,I,I,I,O,O,B,I,O"
3892,"We only apply the mode seeking regularization term to generators in the first stage , which is modified on the officially released code .","O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3893,StackGAN ++ .,"B,I,O"
3894,StackGAN ++ is a tree - like structure with multiple generators and discriminators .,"B,I,O,O,B,I,I,I,O,O,O,O,B,O"
3895,We use the output images from the last generator and input latent codes to calculate the mode seeking regularization term .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O"
3896,The implementation is based on the officially released code .,"O,O,O,O,O,O,O,O,O,O"
3897,section : Evaluation Details,"O,O,O,O"
3898,"We employ the official implementation of FID , NDB and JSD , and LPIPS .","O,O,O,O,O,O,B,O,O,O,B,O,O,B,O"
3899,"For NDB and JSD , we use the K - means method on training samples to obtain the clusters .","O,B,O,B,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O"
3900,Then the generated samples are assigned to the nearest cluster to compute the bin proportions .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3901,"As suggested by the author of , there are at least training samples for each cluster .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3902,"Therefore , we cluster the number of bins in all tasks , where denotes the number of training samples for computing the clusters .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3903,We have verified that the performance is consistent within a large range of .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3904,"For evaluation , we randomly generate images for a given conditional context on various tasks .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3905,We conduct five independent trials and report the mean and standard derivation based on the result of each trial .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3906,More evaluation details of one trial are presented as follows .,"O,O,O,O,O,O,O,O,O,O,O"
3907,Conditioned on Class Label .,"O,O,O,O,O"
3908,We randomly generate images for each class label .,"O,O,O,O,O,O,O,O,O"
3909,We use all the training samples and the generated samples to compute FID .,"O,O,O,O,O,O,O,O,O,O,O,O,B,O"
3910,"For NDB and JSD , we employ the training samples in each class to calculate clusters .","O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O"
3911,Conditioned on Image .,"O,O,O,O"
3912,We randomly generate images for each input image in the test set .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
3913,"For LPIPS , we randomly select pairs of the images of each context in the test set to compute LPIPS and average all the values for this trial .","O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O"
3914,"Then , we randomly choose input images and their corresponding generated images to form generated samples .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3915,We use the generated samples and all samples in training set to compute FID .,"O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
3916,"For NDB and JSD , we employ all the training samples for clustering and choose bins for facades , and bins for other datasets .","O,B,O,B,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
3917,Conditioned on Text .,"O,O,O,O"
3918,"We randomly select sentences and generate images for each sentence , which forms generated samples .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3919,"Then , we randomly select samples for computing FID , and clustering them into bins for NDB and JSD .","O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,O,B,O"
3920,"For LPIPS , we randomly choose pairs for each sentence and average the values of all the pairs for this trial .","O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3921,section : Ablation Study on the Regularization Term,"O,O,B,I,O,O,B,I"
3922,subsection : The Weighting Parameter,"O,O,O,O,O"
3923,"To analyze the influence of the regularization term , we conduct an ablation study by varying the weighting parameter on image - to - image translation task using the facades dataset .","O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,I,I,I,I,I,I,O,O,O,O,O"
3924,Figure [ reference ] presents the qualitative and quantitative results .,"O,O,O,O,O,O,O,O,O,O,O"
3925,It can be observed that increasing improves both the quality and diversity of the generated images .,"O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
3926,"Nevertheless , as the weighting parameter becomes larger than a threshold value ( ) , the training becomes unstable , which yields low quality , and even low diversity synthesized images .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3927,"As a result , we empirically set the weighting parameter for all experiments .","O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3928,subsection : The Design Choice of the Distance Metric,"O,O,O,O,O,O,O,B,I"
3929,We have explored other design choice of the distance metric .,"O,O,O,O,O,O,O,O,B,I,O"
3930,"We conduct experiments using discriminator feature distance in our regularization term in a way similar to feature matching loss , where denotes the layer of the discriminator .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O"
3931,We apply it to Pix2Pix on the facades dataset .,"O,O,O,O,O,O,O,O,O,O"
3932,Table .,"O,O"
3933,[ reference ] shows that MSGAN using feature distance also obtains improvement over Pix2Pix .,"O,O,O,O,O,B,O,B,I,O,O,O,O,B,O"
3934,"However , MSGAN using distance has higher diversity .","O,O,B,I,I,O,O,O,O"
3935,"Therefore , we employ MSGAN using distance for all experiments .","O,O,O,O,B,O,B,O,O,O,O"
3936,section : Computational Overheads,"O,O,B,I"
3937,"We compare MSGAN with Pix2Pix , BicycleGAN in terms of training time , memory consumption , and model parameters on an NVIDIA TITAN X GPU .","O,O,B,O,B,O,B,O,O,O,B,I,O,B,I,O,O,B,I,O,O,O,O,O,O,O"
3938,Table .,"O,O"
3939,[ reference ] shows that our method incurs marginal overheads .,"O,O,O,O,O,O,O,O,B,I,O"
3940,"However , BicycleGAN requires longer time per iteration and larger memory with an additional encoder and another discriminator network .","O,O,B,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,I,O"
3941,section : Additional Results,"O,O,O,O"
3942,"We present more results of categorical generation , image - to - image translation , and text - to - image synthesis in Figure [ reference ] , Figure [ reference ] , Figure [ reference ] , Figure [ reference ] , Figure [ reference ] , and Figure [ reference ] , respectively .","O,O,O,O,O,B,I,O,B,I,I,I,I,I,O,O,B,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3943,document : HD - CNN : Hierarchical Deep Convolutional Neural Network for Large Scale Visual Recognition,"O,O,O,O,B,O,B,I,I,I,I,O,B,I,I,I"
3944,"In image classification , visual separability between different object categories is highly uneven , and some categories are more difficult to distinguish than others .","O,B,I,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3945,Such difficult categories demand more dedicated classifiers .,"O,O,O,O,O,O,B,O"
3946,"However , existing deep convolutional neural networks ( CNN ) are trained as flat N - way classifiers , and few efforts have been made to leverage the hierarchical structure of categories .","O,O,O,B,I,I,I,O,B,I,O,O,O,B,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3947,"In this paper , we introduce hierarchical deep CNNs ( HD - CNNs ) by embedding deep CNNs into a category hierarchy .","O,O,O,O,O,O,B,I,I,O,B,I,I,O,O,O,O,B,O,O,O,O,O"
3948,An HD - CNN separates easy classes using a coarse category classifier while distinguishing difficult classes using fine category classifiers .,"O,O,O,B,O,O,O,O,O,B,O,O,O,O,O,O,O,B,I,I,O"
3949,"During HD - CNN training , component - wise pretraining is followed by global finetuning with a multinomial logistic loss regularized by a coarse category consistency term .","O,O,O,B,O,O,B,I,I,I,O,O,O,B,I,O,O,B,I,I,O,O,O,B,O,O,O,O"
3950,"In addition , conditional executions of fine category classifiers and layer parameter compression make HD - CNNs scalable for large - scale visual recognition .","O,O,O,B,I,I,I,I,I,O,B,I,I,O,B,I,I,O,O,B,I,I,I,I,O"
3951,We achieve state - of - the - art results on both CIFAR100 and large - scale ImageNet 1000 - class benchmark datasets .,"O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O"
3952,"In our experiments , we build up three different HD - CNNs and they lower the top - 1 error of the standard CNNs by , and , respectively .","O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,B,I,I,I,O,O,O,B,O,O,O,O,O,O"
3953,.22 .72,"O,O"
3954,section : Introduction,"O,O,O"
3955,"Deep CNNs are well suited for large - scale learning based visual recognition tasks because of its highly scalable training algorithm , which only needs to cache a small chunk ( mini - batch ) of the potentially huge volume of training data during sequential scans ( epochs ) .","O,B,O,O,O,O,B,I,I,I,I,I,I,I,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3956,They have achieved increasingly better performance in recent years .,"O,O,O,O,O,O,O,O,O,O"
3957,"As datasets become bigger and the number of object categories becomes larger , one of the complications that come along is that visual separability between different object categories is highly uneven .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3958,Some categories are much harder to distinguish than others .,"O,O,O,O,O,O,O,O,O,O"
3959,Take the categories in CIFAR100 as an example .,"O,O,O,O,B,O,O,O,O"
3960,"It is easy to tell an Apple from a Bus , but harder to tell an Apple from an Orange .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3961,"In fact , both Apples and Oranges belong to the same coarse category fruit and vegetables while Buses belong to another coarse category vehicles 1 , as defined within CIFAR100 .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,O"
3962,"Nonetheless , most deep CNN models nowadays are flat N - way classifiers , which share a set of fully connected layers .","O,O,O,O,B,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O"
3963,This makes us wonder whether such a flat structure is adequate for distinguishing all the difficult categories .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3964,A very natural and intuitive alternative organizes classifiers in a hierarchical manner according to the divide - and - conquer strategy .,"O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,I,I,I,I,I,O"
3965,"Although hierarchical classification has been proven effective for conventional linear classifiers , few attempts have been made to exploit category hierarchies in deep CNN models .","O,B,I,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
3966,"Since deep CNN models are large models themselves , organizing them hierarchically imposes the following challenges .","O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3967,"First , instead of a handcrafted category hierarchy , how can we learn such a category hierarchy from the training data itself so that cascaded inferences in a hierarchical classifier will not degrade the overall accuracy while dedicated fine category classifiers exist for hard - to - distinguish categories ?","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,B,I,O,O,O,O,O,B,O,O,B,I,I,O,O,O,O,O,O,O,O,O"
3968,"Second , a hierarchical CNN classifier consists of multiple CNN models at different levels .","O,O,O,O,B,O,O,O,O,B,O,O,O,O,O"
3969,How can we leverage the commonalities among these models and effectively train them all ?,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3970,"Third , it would also be slower and more memory - consuming to run a hierarchical CNN classifier on a novel testing image .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
3971,How can we alleviate such limitations ?,"O,O,O,O,O,O,O"
3972,"In this paper , we propose a generic and principled hierarchical architecture , Hierarchical Deep Convolutional Neural Network ( HD - CNN ) , that decomposes an image classification task into two steps .","O,O,O,O,O,O,O,B,I,I,I,I,O,B,I,I,I,I,O,O,O,B,O,O,O,O,O,B,I,O,O,O,O,O"
3973,An HD - CNN first uses a coarse category CNN classifier to separate easy classes from one another .,"O,O,O,B,O,O,O,B,O,B,O,O,O,O,O,O,O,O,O"
3974,More challenging classes are routed downstream to fine category classifiers that focus on confusing classes .,"O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O"
3975,We adopt a module design principle and every HD - CNN is built upon a building block CNN .,"O,O,O,B,I,I,O,O,O,O,B,O,O,O,O,O,O,B,O"
3976,The building block can be chosen to be any of the currently top ranked single CNNs .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
3977,Thus HD - CNNs can always benefit from the progress of single CNN design .,"O,B,I,I,O,O,O,O,O,O,O,O,B,O,O"
3978,An HD - CNN follows the coarse - to - fine classification paradigm and probabilistically integrates predictions from the fine category classifiers .,"O,O,O,B,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
3979,"Compared with the building block CNN , the corresponding HD - CNN can achieve lower error at the cost of a manageable increase in memory footprint and classification time .","O,O,O,O,O,B,O,O,O,O,O,B,O,O,O,B,O,O,O,O,O,O,O,O,B,I,O,B,I,O"
3980,"In summary , this paper has the following contributions .","O,O,O,O,O,O,O,O,O,O"
3981,"First , we introduce a novel hierarchical architecture , called HD - CNN , for image classification .","O,O,O,O,O,O,B,I,O,O,O,O,B,O,O,B,I,O"
3982,"Second , we develop a scheme for learning the two - level organization of coarse and fine categories , and demonstrate various components of an HD - CNN can be independently pretrained .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O"
3983,The complete HD - CNN is further fine - tuned using a multinomial logistic loss regularized by a coarse category consistency term .,"O,O,O,O,B,O,O,O,O,O,O,O,B,I,I,O,O,O,B,O,O,O,O"
3984,"Third , we make the HD - CNN scalable by compressing the layer parameters and conditionally executing the fine category classifiers .","O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
3985,"We have performed evaluations on the medium - scale CIFAR100 dataset and the large - scale ImageNet 1000 - class dataset , and our method has achieved state - of - the - art performance on both of them .","O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3986,section : Related Work,"O,O,O,O"
3987,Our work is inspired by progresses in CNN design and efforts on integrating a category hierarchy with linear classifiers .,"O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,I,O"
3988,The main novelty of our method is a new scalable HD - CNN architecture that integrates a category hierarchy with deep CNNs .,"O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,O"
3989,subsection : Convolutional Neural Networks,"O,O,B,I,I"
3990,"CNN - based models hold state - of - the - art performance in various computer vision tasks , including image classifcation , object detection , and image parsing .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,B,I,O,B,I,O,O,B,I,O"
3991,"Recently , there has been considerable interest in enhancing CNN components , including pooling layers , activation units , and nonlinear layers .","O,O,O,O,O,O,O,O,O,B,O,O,O,B,I,O,B,I,O,O,B,I,O"
3992,"These enhancements either improve CNN training , or expand the network learning capacity .","O,O,O,O,B,O,O,O,O,O,B,I,I,O"
3993,This work boosts CNN performance from an orthogonal angle and does not redesign a specific part within any existing CNN model .,"O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
3994,"Instead , we design a novel generic hierarchical architecture that uses an existing CNN model as a building block .","O,O,O,O,O,O,B,I,I,O,O,O,O,B,O,O,O,B,I,O"
3995,We embed multiple building blocks into a larger hierarchical deep CNN .,"O,O,O,O,O,O,O,O,O,O,B,O"
3996,subsection : Category Hierarchy for Visual Recognition,"O,O,O,O,O,B,I"
3997,"In visual recognition , there is a vast literature exploiting category hierarchical structures .","O,B,I,O,O,O,O,O,O,O,O,O,O,O"
3998,"For classification with a large number of classes using linear classifiers , a common strategy is to build a hierarchy or taxonomy of classifiers so that the number of classifiers evaluated given a testing image scales sub - linearly in the number of classes .","O,B,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3999,The hierarchy can be either predefined or learnt by top - down and bottom - up approaches .,"O,O,O,O,O,O,O,O,O,B,I,I,I,I,I,I,I,O"
4000,"In , the predefined category hierarchy of ImageNet dataset is utilized to achieve the trade - offs between classification accuracy and specificity .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,B,O"
4001,"In , a hierarchical label tree is constructed to probabilistically combine predictions from leaf nodes .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4002,Such hierarchical classifier achieves significant speedup at the cost of certain accuracy loss .,"O,B,I,O,O,O,O,O,O,O,O,B,I,O"
4003,One of the earliest attempts to introduce a category hierarchy in CNN - based methods is reported in but their main goal is transferring knowledge between classes to improve the results for classes with insufficient training examples .,"O,O,O,O,O,O,O,O,B,I,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4004,"In , various label relations are encoded in a hierarchy .","O,O,O,O,O,O,O,O,O,O,O"
4005,Improved accuracy is achieved only when a subset of training images are relabeled with internal nodes in the hierarchical class tree .,"O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4006,They are not able to improve the accuracy in the original setting where all training images are labeled with leaf nodes .,"O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4007,"In , a hierarchy of CNNs is introduced but they experimented with only two coarse categories mainly due to scalability constraints .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
4008,HD - CNN exploits the category hierarchy in a novel way that we embed deep CNNs into the hierarchy in a scalable manner and achieves superior classification results over the standard CNN .,"O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,B,O"
4009,section : Overview of HD - CNN,"O,O,O,O,O,O,B"
4010,subsection : Notations,"O,O,O"
4011,The following notations are used below .,"O,O,O,O,O,O,O"
4012,"A dataset consists of images . and denote the image data and label , respectively .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4013,There are fine categories of images in the dataset .,"O,O,O,O,O,O,O,O,O,O"
4014,We will learn a category hierarchy with coarse categories .,"O,O,O,O,O,O,O,B,O,O"
4015,subsection : HD - CNN Architecture,"O,O,O,O,B,O"
4016,HD - CNN is designed to mimic the structure of category hierarchy where fine categories are divided into coarse categories as in Fig [ reference ],"O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
4017,( a ) .,"O,O,O,O"
4018,It performs end - to - end classification as illustrated in Fig [ reference ],"O,O,B,I,I,I,I,I,O,O,O,O,O,O,O"
4019,( b ) .,"O,O,O,O"
4020,"It mainly comprises four parts , namely shared layers , a single coarse category component , multiple fine category components and a single probabilistic averaging layer .","O,O,O,O,O,O,O,B,I,O,O,O,B,O,O,O,O,B,I,I,O,O,O,B,I,I,O"
4021,On the left side of Fig [ reference ] ( b ) are the shared layers .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4022,They receive raw image pixel as input and extract low - level features .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4023,The configuration of shared layers are set to be the same as the preceding layers in the building block net .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4024,On the top of Fig [ reference ] ( b ) are independent layers of coarse category component which reuses the configuration of rear layers from the building block CNN and produces a fine prediction for an image .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,B,I,O,O,O,O"
4025,"To produce a prediction over coarse categories , we append a fine - to - coarse aggregation layer which aggregates fine predictions into coarse ones when a mapping from fine categories to coarse ones is given .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,O,O,O,O"
4026,The coarse category probabilities serve two purposes .,"O,B,O,O,O,O,O,O"
4027,"First , they are used as weights for combining the predictions made by fine category components .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
4028,"Second , when thresholded , they enable conditional executions of fine category components whose corresponding coarse probabilities are sufficiently large .","O,O,O,O,O,O,O,B,I,I,I,I,I,O,O,B,O,O,O,O,O"
4029,"In the bottom - right of Fig [ reference ] ( b ) are independent layers of a set of fine category classifiers , each of which makes fine category predictions .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,B,I,I,O"
4030,"As each fine component only excels in classifying a small set of categories , they produce a fine prediction over a partial set of categories .","O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4031,The probabilities of other fine categories absent in the partial set are implicitly set to zero .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4032,The layer configurations are mostly copied from the building block CNN except that in the final classification layer the number of filters is set to be the size of partial set instead of the full categories .,"O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4033,Both coarse category component and fine category components share common layers .,"O,B,O,O,O,B,I,I,O,O,O,O"
4034,The reason is three - fold .,"O,O,O,O,O,O,O"
4035,"First , it is shown in that preceding layers in deep networks response to class - agnostic low - level features such as corners and edges , while rear layers extract more class - specific features such as dog face and bird ’s legs .","O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4036,"Since low - level features are useful for both coarse and fine classification tasks , we allow the preceding layers to be shared by both coarse and fine components .","O,O,O,O,O,O,O,O,O,B,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
4037,"Second , it reduces both the total floating point operations and the memory footprint of network execution .","O,O,O,O,O,O,O,B,I,I,O,O,B,I,O,B,I,O"
4038,Both are of practical significance to deploy HD - CNN in real applications .,"O,O,O,O,O,O,O,O,O,B,O,B,I,O"
4039,"Last but not the least , it can decrease the number of HD - CNN parameters which is critical to the success of HD - CNN training .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,O,O"
4040,On the right side of Fig [ reference ] ( b ) is the probabilistic averaging layer which receives fine category predictions as well as coarse category prediction and produces a weighted average as the final prediction .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,B,O,O,O,O,O,B,I,O,O,O,O,O"
4041,where is the probability of coarse category for the image predicted by the coarse category component .,"O,O,O,O,O,B,O,O,O,O,O,O,O,B,O,O,O"
4042,is the fine category prediction made by the fine category component .,"O,O,B,I,I,O,O,O,B,I,I,O"
4043,We stress that both coarse and fine category components reuse the layer configurations from the building block CNN .,"O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
4044,"This flexible modular design allows us to choose the best module CNN as the building block , depending on the task at hand .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
4045,section : Learning a Category Hierarchy,"O,O,O,O,B,I"
4046,Our goal of building a category hierarchy is grouping confusing fine categories into the same coarse category for which a dedicated fine category classifier will be trained .,"O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,B,O,O,O,O,O,B,I,I,O,O,O,O"
4047,We employ a top - down approach to learn the hierarchy from the training data .,"O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O"
4048,We randomly sample a held - out set of images with balanced class distribution from the training set .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4049,The rest of the training set is used to train a building block net .,"O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
4050,We obtain a confusion matrix by evaluating the net on the held - out set .,"O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O"
4051,A distance matrix is derived as and its diagonal entries are set to be zero .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4052,is further transformed by to be symmetric .,"O,O,O,O,O,O,O,O"
4053,The entry measures how easy it is to discriminate categories and .,"O,O,O,O,O,O,O,O,O,O,O,O"
4054,Spectral clustering is performed on to cluster fine categories into coarse categories .,"B,I,O,O,O,O,O,O,O,O,B,O,O"
4055,The result is a two - level category hierarchy representing a many - to - one mapping from fine to coarse categories .,"O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
4056,"Here , the coarse categories are disjoint .","O,O,O,B,O,O,O,O"
4057,"Overlapping Coarse Categories With disjoint coarse categories , the overall classification depends heavily on the coarse category classifier .","O,O,O,O,O,B,O,O,O,O,B,O,O,O,O,B,O,O,O"
4058,"If an image is routed to an incorrect fine category classifier , then the mistake can not be corrected as the probability of ground truth label is implicitly set to zero there .","O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4059,Removing the separability constraint between coarse categories can make the HD - CNN less dependent on the coarse category classifier .,"O,O,O,O,O,B,O,O,O,O,O,O,B,O,O,O,O,B,O,O,O"
4060,"Therefore , we add more fine categories to the coarse categories .","O,O,O,O,O,O,O,O,O,B,O,O"
4061,"For a certain fine classifier , we prefer to add those fine categories that are likely to be misclassfied into the coarse category .","O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
4062,"Therefore , we estimate the likelihood that an image in fine category is misclassified into a coarse category on the held - out set .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
4063,is the coarse category probability which is obtained by aggregating fine category probabilities according to the mapping : .,"O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4064,We threshold the likelihood using a parametric variable and add to the partial set all fine categories such that .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4065,Note that each branching component gives a full set prediction when and a disjoint set prediction when .,"O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O"
4066,"With overlapping coarse categories , the category hierarchy mapping is extended to be a many - to - many mapping and the coarse category predictions are updated accordingly .","O,O,B,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O"
4067,Note the sum of exceeds and hence we perform normalization .,"O,O,O,O,O,O,O,O,O,B,O"
4068,The use of overlapping coarse categories was also shown to be useful for hierarchical linear classifiers .,"O,O,O,O,B,O,O,O,O,O,O,O,O,B,I,I,O"
4069,section : HD - CNN Training,"O,O,O,O,B,O"
4070,"As we embed fine category components into HD - CNN , the number of parameters in rear layers grows linearly in the number of coarse categories .","O,O,O,B,I,I,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
4071,"Given the same amount of training data , this increases the training complexity and the risk of over - fitting .","O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,B,I,I,O"
4072,"On the other hand , the training images within the stochastic gradient descent","O,O,O,O,O,O,O,O,O,O,B,I,I"
4073,mini - batch are probabilistically routed to different fine category components .,"B,I,I,O,O,O,O,O,B,I,I,O"
4074,It requires larger mini - batch to ensure parameter gradients in the fine category components are estimated by a sufficiently large number of training samples .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4075,Large training mini - batch both increases the training memory footprint and slows down the training process .,"O,B,I,I,I,O,O,O,B,I,I,O,O,O,O,B,I,O"
